Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
5T,YTE,YFB,DeHavilland Dash-8,DHC-8,18,378,"92,610",23,483,"118,335",-5,-105,"-25,725",-21.70%,-21.70%,-21.70%
5T,YTE,YRT,DeHavilland Dash-8,DHC-8,4,84,"41,160",5,105,"51,450",-1,-21,"-10,290",-20.00%,-20.00%,-20.00%
5T,YTE,YUX,DeHavilland Dash-8,DHC-8,4,84,"28,644",0,0,0,4,84,"28,644",,,
5T,YUX,YFB,DeHavilland Dash-8,DHC-8,21,441,"218,295",18,378,"187,110",3,63,"31,185",16.70%,16.70%,16.70%
5T,YUX,YGT,DeHavilland Dash-8,DHC-8,22,462,"19,866",22,462,"19,866",0,0,0,0.00%,0.00%,0.00%
5T,YVM,YXP,DeHavilland Dash-8,DHC-8,13,273,"16,380",13,273,"16,380",0,0,0,0.00%,0.00%,0.00%
5T,YVQ,YEV,B737-3/4/5,B737-300,27,"3,024","837,648",27,"3,024","837,648",0,0,0,0.00%,0.00%,0.00%
5T,YVQ,YZF,B737-3/4/5,B737-300,26,"2,912","1,234,688",26,"2,912","1,234,688",0,0,0,0.00%,0.00%,0.00%
5T,YXP,YFB,DeHavilland Dash-8,DHC-8,18,378,"70,308",22,462,"85,932",-4,-84,"-15,624",-18.20%,-18.20%,-18.20%
5T,YXP,YVM,DeHavilland Dash-8,DHC-8,13,273,"16,380",13,273,"16,380",0,0,0,0.00%,0.00%,0.00%
5T,YYH,YBB,DeHavilland Dash-8,DHC-8,8,168,"17,304",9,189,"19,467",-1,-21,"-2,163",-11.10%,-11.10%,-11.10%
5T,YYH,YCB,DeHavilland Dash-8,DHC-8,4,84,"23,856",4,84,"23,856",0,0,0,0.00%,0.00%,0.00%
5T,YYH,YHK,DeHavilland Dash-8,DHC-8,5,105,"8,925",4,84,"7,140",1,21,"1,785",25.00%,25.00%,25.00%
5T,YYH,YZF,DeHavilland Dash-8,DHC-8,14,294,"223,146",14,294,"223,146",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YCB,B737-200,B737-200 Mixed Configurations,12,"1,344","710,976",11,"1,232","651,728",1,112,"59,248",9.10%,9.10%,9.10%
5T,YZF,YCB,DeHavilland Dash-8,DHC-8,4,84,"44,436",5,105,"55,545",-1,-21,"-11,109",-20.00%,-20.00%,-20.00%
5T,YZF,YCO,B737-200,B737-200 Mixed Configurations,10,"1,120","415,520",10,"1,120","415,520",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YCO,DeHavilland Dash-8,DHC-8,5,105,"38,955",5,105,"38,955",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YEG,B737-200,B737-200 Mixed Configurations,0,0,0,4,448,"284,480",-4,-448,"-284,480",-100.00%,-100.00%,-100.00%
5T,YZF,YEG,B737-3/4/5,B737-300,40,"4,624","2,936,240",36,"4,032","2,560,320",4,592,"375,920",11.10%,14.70%,14.70%
5T,YZF,YEV,B737-3/4/5,B737-300,4,448,"303,744",4,448,"303,744",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YHK,DeHavilland Dash-8,DHC-8,18,378,"256,662",18,378,"256,662",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YRT,B737-200,B737-200 Mixed Configurations,0,0,0,4,448,"317,184",-4,-448,"-317,184",-100.00%,-100.00%,-100.00%
5T,YZF,YRT,B737-3/4/5,B737-300,9,"1,152","815,616",5,560,"396,480",4,592,"419,136",80.00%,105.70%,105.70%
5T,YZF,YVQ,B737-3/4/5,B737-300,27,"3,024","1,282,176",27,"3,024","1,282,176",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YYH,DeHavilland Dash-8,DHC-8,4,84,"63,756",3,63,"47,817",1,21,"15,939",33.30%,33.30%,33.30%
6L,YEV,YHI,DeHavilland,DHC-6 Twin Otter,4,76,"31,616",4,76,"31,616",0,0,0,0.00%,0.00%,0.00%
6L,YEV,YPC,DeHavilland,DHC-6 Twin Otter,13,247,"61,009",14,266,"65,702",-1,-19,"-4,693",-7.10%,-7.10%,-7.10%
6L,YEV,YSY,DeHavilland,DHC-6 Twin Otter,9,171,"55,575",9,171,"55,575",0,0,0,0.00%,0.00%,0.00%
6L,YHI,YEV,DeHavilland,DHC-6 Twin Otter,9,171,"71,136",9,171,"71,136",0,0,0,0.00%,0.00%,0.00%
6L,YHI,YSY,DeHavilland,DHC-6 Twin Otter,4,76,"13,756",4,76,"13,756",0,0,0,0.00%,0.00%,0.00%
6L,YPC,YEV,DeHavilland,DHC-6 Twin Otter,13,247,"61,009",14,266,"65,702",-1,-19,"-4,693",-7.10%,-7.10%,-7.10%
6L,YSY,YEV,DeHavilland,DHC-6 Twin Otter,4,76,"24,700",4,76,"24,700",0,0,0,0.00%,0.00%,0.00%
6L,YSY,YHI,DeHavilland,DHC-6 Twin Otter,9,171,"30,951",9,171,"30,951",0,0,0,0.00%,0.00%,0.00%
7F,YAB,YFB,ATR,ATR-42-300/320,9,198,"151,470",8,164,"125,460",1,34,"26,010",12.50%,20.70%,20.70%
7F,YAB,YIO,ATR,ATR-42-300/320,27,633,"94,317",27,648,"96,552",0,-15,"-2,235",0.00%,-2.30%,-2.30%
7F,YAB,YRB,ATR,ATR-42-300/320,18,423,"93,906",20,467,"103,674",-2,-44,"-9,768",-10.00%,-9.40%,-9.40%
7F,YBB,YYH,ATR,ATR-42-300/320,4,136,"14,008",4,136,"14,008",0,0,0,0.00%,0.00%,0.00%
7F,YBB,YZF,ATR,ATR-42-300/320,13,442,"363,766",14,476,"391,748",-1,-34,"-27,982",-7.10%,-7.10%,-7.10%
7F,YCB,YCO,ATR,ATR-42-300/320,8,272,"73,168",9,306,"82,314",-1,-34,"-9,146",-11.10%,-11.10%,-11.10%
7F,YCB,YHK,ATR,ATR-42-300/320,9,306,"71,604",9,306,"71,604",0,0,0,0.00%,0.00%,0.00%
7F,YCB,YZF,ATR,ATR-42-300/320,9,306,"161,874",9,306,"161,874",0,0,0,0.00%,0.00%,0.00%
7F,YCO,YCB,ATR,ATR-42-300/320,9,306,"82,314",9,306,"82,314",0,0,0,0.00%,0.00%,0.00%
7F,YCO,YHI,ATR,ATR-42-300/320,9,306,"65,790",9,306,"65,790",0,0,0,0.00%,0.00%,0.00%
7F,YCO,YZF,ATR,ATR-42-300/320,17,578,"214,438",18,612,"227,052",-1,-34,"-12,614",-5.60%,-5.60%,-5.60%
7F,YCY,YAB,ATR,ATR-42-300/320,9,198,"79,794",8,164,"66,092",1,34,"13,702",12.50%,20.70%,20.70%
7F,YCY,YFB,ATR,ATR-42-300/320,17,374,"172,788",23,433,"200,046",-6,-59,"-27,258",-26.10%,-13.60%,-13.60%
7F,YCY,YIO,ATR,ATR-42-300/320,4,88,"22,880",5,110,"28,600",-1,-22,"-5,720",-20.00%,-20.00%,-20.00%
7F,YCY,YXP,ATR,ATR-42-300/320,0,0,0,1,22,"3,784",-1,-22,"-3,784",-100.00%,-100.00%,-100.00%
7F,YEG,YZF,ATR,ATR-42-300/320,26,884,"561,340",27,918,"582,930",-1,-34,"-21,590",-3.70%,-3.70%,-3.70%
7F,YEG,YZF,Avro RJ,Avro RJ85,9,810,"514,350",9,810,"514,350",0,0,0,0.00%,0.00%,0.00%
7F,YEV,YZF,ATR,ATR-42-300/320,26,884,"599,352",27,918,"622,404",-1,-34,"-23,052",-3.70%,-3.70%,-3.70%
7F,YFB,YAB,ATR,ATR-42-300/320,4,100,"76,500",5,107,"81,855",-1,-7,"-5,355",-20.00%,-6.50%,-6.50%
7F,YFB,YCY,ATR,ATR-42-300/320,26,572,"264,264",31,586,"270,732",-5,-14,"-6,468",-16.10%,-2.40%,-2.40%
7F,YFB,YGT,ATR,ATR-42-300/320,17,578,"307,496",17,491,"261,212",0,87,"46,284",0.00%,17.70%,17.70%
7F,YFB,YIO,ATR,ATR-42-300/320,32,734,"486,642",20,419,"277,797",12,315,"208,845",60.00%,75.20%,75.20%
7F,YFB,YLC,DeHavilland,DHC-6 Twin Otter,17,255,"19,125",18,264,"19,800",-1,-9,-675,-5.60%,-3.40%,-3.40%
7F,YFB,YOW,B737 Misc,B737-400 Mixed Configuration,30,"2,340","3,053,700",31,"2,952","3,852,360",-1,-612,"-798,660",-3.20%,-20.70%,-20.70%
7F,YFB,YRT,Avro RJ,Avro RJ85,17,"1,440","1,055,520",18,"1,470","1,077,510",-1,-30,"-21,990",-5.60%,-2.00%,-2.00%
7F,YFB,YTE,ATR,ATR-42-300/320,26,628,"153,860",27,478,"117,110",-1,150,"36,750",-3.70%,31.40%,31.40%
7F,YFB,YUT,ATR,ATR-42-300/320,0,0,0,1,22,"12,056",-1,-22,"-12,056",-100.00%,-100.00%,-100.00%
7F,YFB,YUX,ATR,ATR-42-300/320,9,306,"151,470",20,523,"258,885",-11,-217,"-107,415",-55.00%,-41.50%,-41.50%
7F,YFB,YVM,ATR,ATR-42-300/320,9,198,"58,014",10,192,"56,256",-1,6,"1,758",-10.00%,3.10%,3.10%
7F,YFB,YVP,B737 Misc,B737-400 Mixed Configuration,13,"1,014","396,474",14,"1,092","426,972",-1,-78,"-30,498",-7.10%,-7.10%,-7.10%
7F,YFB,YXP,ATR,ATR-42-300/320,39,790,"146,940",38,812,"151,032",1,-22,"-4,092",2.60%,-2.70%,-2.70%
7F,YFS,YZF,ATR,ATR-42-300/320,26,"1,092","246,792",27,"1,134","256,284",-1,-42,"-9,492",-3.70%,-3.70%,-3.70%
7F,YGT,YFB,ATR,ATR-42-300/320,13,442,"235,144",12,359,"190,988",1,83,"44,156",8.30%,23.10%,23.10%
7F,YGT,YUX,ATR,ATR-42-300/320,13,442,"19,006",14,389,"16,727",-1,53,"2,279",-7.10%,13.60%,13.60%
7F,YHI,YCO,ATR,ATR-42-300/320,9,306,"65,790",9,306,"65,790",0,0,0,0.00%,0.00%,0.00%
7F,YHK,YCB,ATR,ATR-42-300/320,4,136,"31,824",4,136,"31,824",0,0,0,0.00%,0.00%,0.00%
7F,YHK,YYH,ATR,ATR-42-300/320,13,442,"37,570",14,476,"40,460",-1,-34,"-2,890",-7.10%,-7.10%,-7.10%
7F,YHY,YZF,ATR,ATR-42-300/320,48,"2,016","243,936",50,"2,100","254,100",-2,-84,"-10,164",-4.00%,-4.00%,-4.00%
7F,YIO,YAB,ATR,ATR-42-300/320,14,323,"48,127",15,360,"53,640",-1,-37,"-5,513",-6.70%,-10.30%,-10.30%
7F,YIO,YCY,ATR,ATR-42-300/320,4,88,"22,880",5,113,"29,380",-1,-25,"-6,500",-20.00%,-22.10%,-22.10%
7F,YIO,YFB,ATR,ATR-42-300/320,36,831,"550,953",35,785,"520,455",1,46,"30,498",2.90%,5.90%,5.90%
7F,YIO,YRB,ATR,ATR-42-300/320,13,301,"107,758",12,273,"97,734",1,28,"10,024",8.30%,10.30%,10.30%
7F,YLC,YFB,DeHavilland,DHC-6 Twin Otter,17,255,"19,125",18,270,"20,250",-1,-15,"-1,125",-5.60%,-5.60%,-5.60%
7F,YOW,YFB,B737 Misc,B737-400 Mixed Configuration,30,"2,340","3,053,700",31,"2,952","3,852,360",-1,-612,"-798,660",-3.20%,-20.70%,-20.70%
7F,YRB,YAB,ATR,ATR-42-300/320,27,633,"140,526",27,648,"143,856",0,-15,"-3,330",0.00%,-2.30%,-2.30%
7F,YRB,YFB,ATR,ATR-42-300/320,0,0,0,1,10,"9,820",-1,-10,"-9,820",-100.00%,-100.00%,-100.00%
7F,YRB,YIO,ATR,ATR-42-300/320,4,88,"31,504",4,88,"31,504",0,0,0,0.00%,0.00%,0.00%
7F,YRT,YFB,Avro RJ,Avro RJ85,17,"1,530","1,121,490",18,"1,510","1,106,830",-1,20,"14,660",-5.60%,1.30%,1.30%
7F,YRT,YWG,B737 Misc,B737-400 Mixed Configuration,26,"2,028","1,853,592",27,"2,106","1,924,884",-1,-78,"-71,292",-3.70%,-3.70%,-3.70%
7F,YRT,YYQ,B737 Misc,B737-400 Mixed Configuration,31,"2,418","698,802",31,"2,418","698,802",0,0,0,0.00%,0.00%,0.00%
7F,YRT,YZF,Avro RJ,Avro RJ85,17,"1,440","1,019,520",18,"1,470","1,040,760",-1,-30,"-21,240",-5.60%,-2.00%,-2.00%
7F,YTE,YFB,ATR,ATR-42-300/320,26,628,"153,860",27,478,"117,110",-1,150,"36,750",-3.70%,31.40%,31.40%
7F,YUL,YVP,B737 Misc,B737-400 Mixed Configuration,31,"2,418","2,183,454",41,"3,198","2,887,794",-10,-780,"-704,340",-24.40%,-24.40%,-24.40%
7F,YUT,YUX,ATR,ATR-42-300/320,0,0,0,1,22,"4,488",-1,-22,"-4,488",-100.00%,-100.00%,-100.00%
7F,YUX,YFB,ATR,ATR-42-300/320,13,442,"218,790",15,411,"203,445",-2,31,"15,345",-13.30%,7.50%,7.50%
7F,YUX,YGT,ATR,ATR-42-300/320,9,306,"13,158",9,257,"11,051",0,49,"2,107",0.00%,19.10%,19.10%
7F,YUX,YIO,ATR,ATR-42-300/320,0,0,0,11,266,"74,480",-11,-266,"-74,480",-100.00%,-100.00%,-100.00%
7F,YVM,YFB,ATR,ATR-42-300/320,4,88,"25,784",5,86,"25,198",-1,2,586,-20.00%,2.30%,2.30%
7F,YVM,YXP,ATR,ATR-42-300/320,20,440,"26,400",18,408,"24,480",2,32,"1,920",11.10%,7.80%,7.80%
7F,YVP,YFB,B737 Misc,B737-400 Mixed Configuration,13,"1,014","396,474",14,"1,092","426,972",-1,-78,"-30,498",-7.10%,-7.10%,-7.10%
7F,YVP,YUL,B737 Misc,B737-400 Mixed Configuration,31,"2,418","2,183,454",41,"3,198","2,887,794",-10,-780,"-704,340",-24.40%,-24.40%,-24.40%
7F,YWG,YRT,B737 Misc,B737-400 Mixed Configuration,26,"2,028","1,853,592",27,"2,106","1,924,884",-1,-78,"-71,292",-3.70%,-3.70%,-3.70%
7F,YWG,YYQ,B737 Misc,B737-400 Mixed Configuration,31,"2,418","1,511,250",31,"2,418","1,511,250",0,0,0,0.00%,0.00%,0.00%
7F,YXP,YCY,ATR,ATR-42-300/320,0,0,0,1,30,"5,160",-1,-30,"-5,160",-100.00%,-100.00%,-100.00%
7F,YXP,YFB,ATR,ATR-42-300/320,44,900,"167,400",43,910,"169,260",1,-10,"-1,860",2.30%,-1.10%,-1.10%
7F,YXP,YVM,ATR,ATR-42-300/320,15,330,"19,800",13,302,"18,120",2,28,"1,680",15.40%,9.30%,9.30%
7F,YYH,YBB,ATR,ATR-42-300/320,13,442,"45,526",14,476,"49,028",-1,-34,"-3,502",-7.10%,-7.10%,-7.10%
7F,YYH,YHK,ATR,ATR-42-300/320,4,136,"11,560",4,136,"11,560",0,0,0,0.00%,0.00%,0.00%
7F,YYQ,YRT,B737 Misc,B737-400 Mixed Configuration,31,"2,418","698,802",31,"2,418","698,802",0,0,0,0.00%,0.00%,0.00%
7F,YYQ,YWG,B737 Misc,B737-400 Mixed Configuration,31,"2,418","1,511,250",31,"2,418","1,511,250",0,0,0,0.00%,0.00%,0.00%
7F,YZF,YBB,ATR,ATR-42-300/320,4,136,"111,928",4,136,"111,928",0,0,0,0.00%,0.00%,0.00%
7F,YZF,YCB,ATR,ATR-42-300/320,13,442,"233,818",14,476,"251,804",-1,-34,"-17,986",-7.10%,-7.10%,-7.10%
7F,YZF,YCO,ATR,ATR-42-300/320,18,612,"227,052",18,612,"227,052",0,0,0,0.00%,0.00%,0.00%
7F,YZF,YEG,ATR,ATR-42-300/320,26,884,"561,340",27,918,"582,930",-1,-34,"-21,590",-3.70%,-3.70%,-3.70%
7F,YZF,YEG,Avro RJ,Avro RJ85,8,720,"457,200",9,810,"514,350",-1,-90,"-57,150",-11.10%,-11.10%,-11.10%
7F,YZF,YEV,ATR,ATR-42-300/320,0,0,0,27,918,"622,404",-27,-918,"-622,404",-100.00%,-100.00%,-100.00%
7F,YZF,YFS,ATR,ATR-42-300/320,26,"1,092","246,792",27,"1,134","256,284",-1,-42,"-9,492",-3.70%,-3.70%,-3.70%
7F,YZF,YHK,ATR,ATR-42-300/320,4,136,"92,344",5,170,"115,430",-1,-34,"-23,086",-20.00%,-20.00%,-20.00%
7F,YZF,YHY,ATR,ATR-42-300/320,48,"2,016","243,936",50,"2,100","254,100",-2,-84,"-10,164",-4.00%,-4.00%,-4.00%
7F,YZF,YRT,Avro RJ,Avro RJ85,17,"1,530","1,083,240",18,"1,510","1,069,080",-1,20,"14,160",-5.60%,1.30%,1.30%
8P,QBC,YAA,Beechcraft,Beechcraft,26,494,"27,170",27,513,"28,215",-1,-19,"-1,045",-3.70%,-3.70%,-3.70%
8P,QBC,YVR,Beechcraft,Beechcraft,31,589,"157,263",31,589,"157,263",0,0,0,0.00%,0.00%,0.00%
8P,YAA,YVR,Beechcraft,Beechcraft,26,494,"121,030",27,513,"125,685",-1,-19,"-4,655",-3.70%,-3.70%,-3.70%
8P,YAZ,YVR,Beechcraft,Beechcraft,23,437,"51,566",17,323,"38,114",6,114,"13,452",35.30%,35.30%,35.30%
8P,YAZ,YVR,Saab 340,Saab 340,57,"1,938","228,684",27,918,"108,324",30,"1,020","120,360",111.10%,111.10%,111.10%
8P,YBL,YQQ,Beechcraft,Beechcraft,0,0,0,4,76,"1,748",-4,-76,"-1,748",-100.00%,-100.00%,-100.00%
8P,YBL,YQQ,Saab 340,Saab 340,0,0,0,9,306,"7,038",-9,-306,"-7,038",-100.00%,-100.00%,-100.00%
8P,YBL,YVR,Beechcraft,Beechcraft,146,"2,774","299,592",81,"1,539","166,212",65,"1,235","133,380",80.20%,80.20%,80.20%
8P,YBL,YVR,Saab 340,Saab 340,0,0,0,27,918,"99,144",-27,-918,"-99,144",-100.00%,-100.00%,-100.00%
8P,YBL,ZEL,Beechcraft,Beechcraft,0,0,0,13,247,"47,918",-13,-247,"-47,918",-100.00%,-100.00%,-100.00%
8P,YLW,YXC,Beechcraft,Beechcraft,26,494,"81,016",27,513,"84,132",-1,-19,"-3,116",-3.70%,-3.70%,-3.70%
8P,YLW,YYJ,Beechcraft,Beechcraft,80,"1,520","310,080",81,"1,539","313,956",-1,-19,"-3,876",-1.20%,-1.20%,-1.20%
8P,YPW,YVR,Beechcraft,Beechcraft,164,"3,116","227,468",170,"3,230","235,790",-6,-114,"-8,322",-3.50%,-3.50%,-3.50%
8P,YQQ,YBL,Beechcraft,Beechcraft,4,76,"1,748",27,513,"11,799",-23,-437,"-10,051",-85.20%,-85.20%,-85.20%
8P,YQQ,YBL,Saab 340,Saab 340,0,0,0,5,170,"3,910",-5,-170,"-3,910",-100.00%,-100.00%,-100.00%
8P,YQQ,YVR,Beechcraft,Beechcraft,84,"1,596","135,660",58,"1,102","93,670",26,494,"41,990",44.80%,44.80%,44.80%
8P,YQQ,YVR,Saab 340,Saab 340,0,0,0,9,306,"26,010",-9,-306,"-26,010",-100.00%,-100.00%,-100.00%
8P,YVR,QBC,Beechcraft,Beechcraft,57,"1,083","289,161",58,"1,102","294,234",-1,-19,"-5,073",-1.70%,-1.70%,-1.70%
8P,YVR,YAZ,Beechcraft,Beechcraft,23,437,"51,566",17,323,"38,114",6,114,"13,452",35.30%,35.30%,35.30%
8P,YVR,YAZ,Saab 340,Saab 340,57,"1,938","228,684",27,918,"108,324",30,"1,020","120,360",111.10%,111.10%,111.10%
8P,YVR,YBL,Beechcraft,Beechcraft,141,"2,679","289,332",58,"1,102","119,016",83,"1,577","170,316",143.10%,143.10%,143.10%
8P,YVR,YBL,Saab 340,Saab 340,0,0,0,31,"1,054","113,832",-31,"-1,054","-113,832",-100.00%,-100.00%,-100.00%
8P,YVR,YPW,Beechcraft,Beechcraft,164,"3,116","227,468",170,"3,230","235,790",-6,-114,"-8,322",-3.50%,-3.50%,-3.50%
8P,YVR,YQQ,Beechcraft,Beechcraft,87,"1,653","140,505",80,"1,520","129,200",7,133,"11,305",8.70%,8.70%,8.70%
8P,YVR,YQQ,Saab 340,Saab 340,0,0,0,5,170,"14,450",-5,-170,"-14,450",-100.00%,-100.00%,-100.00%
8P,YVR,YWL,Beechcraft,Beechcraft,88,"1,672","356,136",81,"1,539","327,807",7,133,"28,329",8.60%,8.60%,8.60%
8P,YVR,YXC,Beechcraft,Beechcraft,52,988,"331,968",54,"1,026","344,736",-2,-38,"-12,768",-3.70%,-3.70%,-3.70%
8P,YVR,YYJ,Beechcraft,Beechcraft,136,"2,584","100,776",143,"2,717","105,963",-7,-133,"-5,187",-4.90%,-4.90%,-4.90%
8P,YVR,YZT,Beechcraft,Beechcraft,14,266,"56,658",50,950,"202,350",-36,-684,"-145,692",-72.00%,-72.00%,-72.00%
8P,YVR,YZT,Saab 340,Saab 340,79,"2,686","572,118",62,"2,108","449,004",17,578,"123,114",27.40%,27.40%,27.40%
8P,YVR,YZZ,Beechcraft,Beechcraft,57,"1,083","273,999",58,"1,102","278,806",-1,-19,"-4,807",-1.70%,-1.70%,-1.70%
8P,YVR,ZEL,Beechcraft,Beechcraft,5,95,"28,120",27,513,"151,848",-22,-418,"-123,728",-81.50%,-81.50%,-81.50%
8P,YVR,ZEL,Saab 340,Saab 340,57,"1,938","573,648",0,0,0,57,"1,938","573,648",,,
8P,YVR,ZMT,Beechcraft,Beechcraft,13,247,"125,970",12,228,"116,280",1,19,"9,690",8.30%,8.30%,8.30%
8P,YVR,ZMT,Saab 340,Saab 340,31,"1,054","537,540",0,0,0,31,"1,054","537,540",,,
8P,YWL,YVR,Beechcraft,Beechcraft,88,"1,672","356,136",81,"1,539","327,807",7,133,"28,329",8.60%,8.60%,8.60%
8P,YXC,YLW,Beechcraft,Beechcraft,26,494,"81,016",27,513,"84,132",-1,-19,"-3,116",-3.70%,-3.70%,-3.70%
8P,YXC,YVR,Beechcraft,Beechcraft,53,"1,007","338,352",54,"1,026","344,736",-1,-19,"-6,384",-1.90%,-1.90%,-1.90%
8P,YXS,YYJ,Beechcraft,Beechcraft,52,988,"359,632",27,513,"186,732",25,475,"172,900",92.60%,92.60%,92.60%
8P,YYJ,YLW,Beechcraft,Beechcraft,79,"1,501","306,204",81,"1,539","313,956",-2,-38,"-7,752",-2.50%,-2.50%,-2.50%
8P,YYJ,YVR,Beechcraft,Beechcraft,137,"2,603","101,517",144,"2,736","106,704",-7,-133,"-5,187",-4.90%,-4.90%,-4.90%
8P,YYJ,YXS,Beechcraft,Beechcraft,52,988,"359,632",27,513,"186,732",25,475,"172,900",92.60%,92.60%,92.60%
8P,YZT,YVR,Beechcraft,Beechcraft,14,266,"56,658",45,855,"182,115",-31,-589,"-125,457",-68.90%,-68.90%,-68.90%
8P,YZT,YVR,Saab 340,Saab 340,79,"2,686","572,118",62,"2,108","449,004",17,578,"123,114",27.40%,27.40%,27.40%
8P,YZT,ZEL,Saab 340,Saab 340,0,0,0,31,"1,054","110,670",-31,"-1,054","-110,670",-100.00%,-100.00%,-100.00%
8P,YZZ,YVR,Beechcraft,Beechcraft,57,"1,083","273,999",58,"1,102","278,806",-1,-19,"-4,807",-1.70%,-1.70%,-1.70%
8P,ZEL,YBL,Beechcraft,Beechcraft,0,0,0,13,247,"47,918",-13,-247,"-47,918",-100.00%,-100.00%,-100.00%
8P,ZEL,YVR,Beechcraft,Beechcraft,5,95,"28,120",27,513,"151,848",-22,-418,"-123,728",-81.50%,-81.50%,-81.50%
8P,ZEL,YVR,Saab 340,Saab 340,57,"1,938","573,648",0,0,0,57,"1,938","573,648",,,
8P,ZEL,YZT,Saab 340,Saab 340,0,0,0,31,"1,054","110,670",-31,"-1,054","-110,670",-100.00%,-100.00%,-100.00%
8P,ZMT,YVR,Beechcraft,Beechcraft,13,247,"125,970",12,228,"116,280",1,19,"9,690",8.30%,8.30%,8.30%
8P,ZMT,YVR,Saab 340,Saab 340,31,"1,054","537,540",0,0,0,31,"1,054","537,540",,,
8T,YFJ,YZF,DeHavilland,DHC-6 Twin Otter,39,351,"42,120",27,243,"29,160",12,108,"12,960",44.40%,44.40%,44.40%
8T,YFS,YZF,DeHavilland,DHC-6 Twin Otter,27,243,"54,918",27,243,"54,918",0,0,0,0.00%,0.00%,0.00%
8T,YLE,YZF,DeHavilland,DHC-6 Twin Otter,43,387,"39,087",45,405,"40,905",-2,-18,"-1,818",-4.40%,-4.40%,-4.40%
8T,YRA,YFJ,DeHavilland,DHC-6 Twin Otter,39,351,"34,749",0,0,0,39,351,"34,749",,,
8T,YRA,YZF,DeHavilland,DHC-6 Twin Otter,26,234,"34,164",27,243,"35,478",-1,-9,"-1,314",-3.70%,-3.70%,-3.70%
8T,YSG,YZF,DeHavilland,DHC-6 Twin Otter,40,360,"42,840",41,369,"43,911",-1,-9,"-1,071",-2.40%,-2.40%,-2.40%
8T,YZF,YFJ,DeHavilland,DHC-6 Twin Otter,26,234,"28,080",27,243,"29,160",-1,-9,"-1,080",-3.70%,-3.70%,-3.70%
8T,YZF,YFS,DeHavilland,DHC-6 Twin Otter,26,234,"52,884",27,243,"54,918",-1,-9,"-2,034",-3.70%,-3.70%,-3.70%
8T,YZF,YLE,DeHavilland,DHC-6 Twin Otter,43,387,"39,087",45,405,"40,905",-2,-18,"-1,818",-4.40%,-4.40%,-4.40%
8T,YZF,YRA,DeHavilland,DHC-6 Twin Otter,52,468,"68,328",27,243,"35,478",25,225,"32,850",92.60%,92.60%,92.60%
8T,YZF,YSG,DeHavilland,DHC-6 Twin Otter,40,360,"42,840",41,369,"43,911",-1,-9,"-1,071",-2.40%,-2.40%,-2.40%
9M,YBL,YVR,Beechcraft,Beech 1900D Airliner,110,"2,090","225,720",111,"2,109","227,772",-1,-19,"-2,052",-0.90%,-0.90%,-0.90%
9M,YDL,YXT,Beechcraft,Beech 1900D Airliner,0,0,0,1,19,"5,510",-1,-19,"-5,510",-100.00%,-100.00%,-100.00%
9M,YDQ,YXJ,Beechcraft,Beech 1900D Airliner,0,0,0,6,114,"4,674",-6,-114,"-4,674",-100.00%,-100.00%,-100.00%
9M,YDQ,YXJ,DeHavilland Dash-8,DHC-8-100,17,629,"25,789",12,444,"18,204",5,185,"7,585",41.70%,41.70%,41.70%
9M,YDQ,YXS,DeHavilland Dash-8,DHC-8-100,4,148,"23,976",3,111,"17,982",1,37,"5,994",33.30%,33.30%,33.30%
9M,YEG,YOJ,Beechcraft,Beech 1900D Airliner,37,703,"276,279",39,741,"291,213",-2,-38,"-14,934",-5.10%,-5.10%,-5.10%
9M,YEG,YXJ,Beechcraft,Beech 1900D Airliner,0,0,0,7,133,"46,550",-7,-133,"-46,550",-100.00%,-100.00%,-100.00%
9M,YEG,YXS,Dornier Turbo,Dornier 328-100,25,775,"291,400",26,806,"303,056",-1,-31,"-11,656",-3.80%,-3.80%,-3.80%
9M,YEG,YYC,Beechcraft,Beech 1900D Airliner,0,0,0,4,76,"11,628",-4,-76,"-11,628",-100.00%,-100.00%,-100.00%
9M,YEG,YYC,Dornier Turbo,Dornier 328-100,25,775,"118,575",26,806,"123,318",-1,-31,"-4,743",-3.80%,-3.80%,-3.80%
9M,YKA,YVR,Beechcraft,Beech 1900D Airliner,0,0,0,5,95,"15,295",-5,-95,"-15,295",-100.00%,-100.00%,-100.00%
9M,YKA,YXS,Beechcraft,Beech 1900D Airliner,25,475,"114,000",16,304,"72,960",9,171,"41,040",56.30%,56.30%,56.30%
9M,YLL,YYC,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"38,646",-9,-171,"-38,646",-100.00%,-100.00%,-100.00%
9M,YLW,YXS,Beechcraft,Beech 1900D Airliner,25,475,"145,350",13,247,"75,582",12,228,"69,768",92.30%,92.30%,92.30%
